eventId,epc_code,location_id,scan_location,business_step,event_type,event_time,file_id,is_anomaly,anomaly_type
629,001.8809437.2054851.788403.20250701.000000126,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 07:44:32,1,0,normal
630,001.8809437.2054851.788403.20250701.000000126,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 13:17:47,1,0,normal
631,001.8804823.3089926.104084.20250701.000000127,1,인천공장,Factory,Aggregation,2025-07-01 16:18:00,1,0,normal
632,001.8804823.3089926.104084.20250701.000000127,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 20:58:45,1,0,normal
633,001.8804823.3089926.104084.20250701.000000127,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-01 22:56:30,1,0,normal
634,001.8804823.3089926.104084.20250701.000000127,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 00:47:51,1,0,normal
635,001.8804823.3089926.104084.20250701.000000127,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 07:39:02,1,0,normal
636,001.8804823.8252636.533027.20250701.000000128,1,인천공장,Factory,Aggregation,2025-07-01 16:21:00,1,0,normal
637,001.8804823.8252636.533027.20250701.000000128,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 21:20:23,1,0,normal
638,001.8804823.8252636.533027.20250701.000000128,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 01:11:53,1,0,normal
639,001.8804823.8252636.533027.20250701.000000128,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 07:32:02,1,1,locErr
640,001.8804823.8252636.533027.20250701.000000128,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 16:20:51,1,0,normal
641,001.8804823.6292411.734216.20250701.000000129,1,인천공장,Factory,Aggregation,2025-07-01 16:24:00,1,0,normal
642,001.8804823.6292411.734216.20250701.000000129,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 22:57:31,1,0,normal
643,001.8804823.6292411.734216.20250701.000000129,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 02:42:27,1,0,normal
644,001.8804823.6292411.734216.20250701.000000129,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 11:01:21,1,0,normal
645,001.8804823.6292411.734216.20250701.000000129,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 10:01:21,1,1,evtOrderErr
646,001.8805843.1944708.839566.20250701.000000130,1,인천공장,Factory,Aggregation,2025-07-01 16:27:00,1,0,normal
647,001.8805843.1944708.839566.20250701.000000130,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 18:45:01,1,0,normal
648,001.8805843.1944708.839566.20250701.000000130,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-01 21:45:51,1,0,normal
649,001.8805843.1944708.839566.20250701.000000130,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-01 23:12:42,1,0,normal
650,001.8805843.1944708.839566.20250701.000000130,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 04:38:29,1,0,normal
651,001.8805843.8211370.169751.20250701.000000131,1,인천공장,Factory,Aggregation,2025-07-01 16:30:00,1,0,normal
652,001.8805843.8211370.169751.20250701.000000131,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 23:23:48,1,0,normal
653,001.8805843.8211370.169751.20250701.000000131,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 06:45:57,1,0,normal
654,001.8805843.8211370.169751.20250701.000000131,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 15:28:29,1,0,normal
655,001.8805843.8211370.169751.20250701.000000131,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 21:53:37,1,0,normal
656,001.8809437.4387074.125911.20250701.000000132,1,인천공장,Factory,Aggregation,2025-07-01 16:33:00,1,0,normal
657,001.8809437.4387074.125911.20250701.000000132,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 00:01:11,1,0,normal
658,001.8809437.4387074.125911.20250701.000000132,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 06:25:17,1,0,normal
659,001.8809437.4387074.125911.20250701.000000132,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 11:36:46,1,0,normal
660,001.8809437.4387074.125911.20250701.000000132,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 15:27:51,1,0,normal
661,001.8805843.5240751.803858.20250701.000000133,1,인천공장,Factory,Aggregation,2025-07-01 16:36:00,1,0,normal
662,001.8805843.5240751.803858.20250701.000000133,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 17:52:52,1,0,normal
663,001.8805843.5240751.803858.20250701.000000133,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-01 23:03:50,1,0,normal
664,001.8805843.5240751,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 05:05:28,1,1,epcFake
665,001.8805843.5240751.803858.20250701.000000133,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 10:36:48,1,0,normal
666,001.8805843.4065460.701745.20250701.000000134,1,인천공장,Factory,Aggregation,2025-07-01 16:39:00,1,0,normal
667,001.8805843.4065460.701745.20250701.000000134,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 21:19:31,1,0,normal
668,001.8805843.4065460.701745.20250701.000000134,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 05:01:07,1,0,normal
669,001.8805843.4065460.701745.20250701.000000134,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 08:40:49,1,0,normal
670,001.8805843.4065460.701745.20250701.000000134,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 11:21:01,1,0,normal
671,001.8805843.5847345.802827.20250701.000000135,1,인천공장,Factory,Aggregation,2025-07-01 16:42:00,1,0,normal
672,001.8805843.5847345.802827.20250701.000000135,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 22:46:02,1,0,normal
673,001.8805843.5847345.802827.20250701.000000135,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 05:41:30,1,0,normal
674,001.8805843.5847345.802827.20250701.000000135,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 07:03:33,1,0,normal
675,001.8805843.5847345.802827.20250701.000000135,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 09:23:56,1,0,normal
676,001.8805843.9460669.464755.20250701.000000136,1,인천공장,Factory,Aggregation,2025-07-01 16:45:00,1,0,normal
677,001.8805843.9460669.464755.20250701.000000136,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 20:01:12,1,0,normal
678,001.8805843.9460669.464755.20250701.000000136,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 02:49:41,1,0,normal
679,001.8805843.9460669,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 09:36:40,1,1,epcFake
680,001.8805843.9460669.464755.20250701.000000136,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 13:59:20,1,0,normal
681,001.8809437.5721318.321070.20250701.000000137,1,인천공장,Factory,Aggregation,2025-07-01 16:48:00,1,1,epcDup
682,001.8809437.5721318.321070.20250701.000000137,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 22:33:58,1,0,normal
683,001.8809437.5721318.321070.20250701.000000137,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 04:17:50,1,0,normal
684,001.8809437.5721318.321070.20250701.000000137,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-01 18:17:50,1,1,evtOrderErr
685,001.8809437.5721318.321070.20250701.000000137,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 20:28:47,1,0,normal
686,001.8804823.5772546.862583.20250701.000000138,1,인천공장,Factory,Aggregation,2025-07-01 16:51:00,1,0,normal
687,001.8804823.5772546.862583.20250701.000000138,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 23:26:02,1,0,normal
688,001.8804823.5772546.862583.20250701.000000138,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 04:41:59,1,0,normal
689,001.8804823.5772546.862583.20250701.000000138,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 09:56:38,1,0,normal
690,001.8804823.5772546.862583.20250701.000000138,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 17:47:04,1,0,normal
691,001.8809437.6194404.438933.20250701.000000139,1,인천공장,Factory,Aggregation,2025-07-01 16:54:00,1,0,normal
692,001.8809437.6194404.438933.20250701.000000139,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 00:39:30,1,0,normal
693,001.8809437.6194404.438933.20250701.000000139,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 07:11:59,1,0,normal
694,001.8809437.6194404.438933.20250701.000000139,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 11:53:44,1,0,normal
695,001.8809437.6194404.438933.20250701.000000139,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 15:25:33,1,0,normal
696,001.8804823.2786420.562329.20250701.000000140,1,인천공장,Factory,Aggregation,2025-07-01 16:57:00,1,0,normal
697,001.8804823.2786420.562329.20250701.000000140,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 23:19:22,1,0,normal
698,001.8804823.2786420.562329.20250701.000000140,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 07:50:48,1,0,normal
699,001.8804823.2786420.562329.20250701.000000140,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 14:36:27,1,0,normal
700,001.8804823.2786420.562329.20250701.000000140,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 20:15:32,1,0,normal
701,001.8804823.8093013.991204.20250701.000000141,1,인천공장,Factory,Aggregation,2025-07-01 17:00:00,1,0,normal
702,001.8804823.8093013.991204.20250701.000000141,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 00:40:11,1,0,normal
703,001.8804823.8093013.991204.20250701.000000141,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 04:33:22,1,0,normal
704,001.8804823.8093013.991204.20250701.000000141,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 13:31:41,1,0,normal
705,001.8804823.8093013.991204.20250701.000000141,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 17:45:50,1,0,normal
706,001.8805843.5311034.333815.20250701.000000142,1,인천공장,Factory,Aggregation,2025-07-01 17:03:00,1,0,normal
707,001.8805843.5311034.333815.20250701.000000142,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 00:24:56,1,0,normal
708,001.8805843.5311034.333815.20250701.000000142,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 04:24:12,1,0,normal
709,001.8805843.5311034.333815.20250701.000000142,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 06:25:40,1,0,normal
710,001.8805843.5311034.333815.20250701.000000142,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 12:56:38,1,0,normal
711,001.8805843.4784875.139660.20250701.000000143,1,인천공장,Factory,Aggregation,2025-07-01 17:06:00,1,1,epcDup
712,001.8805843.4784875.139660.20250701.000000143,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 19:51:06,1,0,normal
713,999.8805843.4784875.139660.20250701.000000143,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 00:15:34,1,1,epcFake
714,001.8805843.4784875.139660.20250701.000000143,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-01 17:06:00,1,1,epcDup
715,001.8805843.4784875.139660.20250701.000000143,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 13:16:19,1,0,normal
716,001.8804823.4961459.501137.20250701.000000144,1,인천공장,Factory,Aggregation,2025-07-01 17:09:00,1,0,normal
717,001.8804823.4961459.501137.20250701.000000144,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 19:24:01,1,0,normal
718,001.8804823.4961459.501137.20250701.000000144,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-01 23:52:46,1,0,normal
719,001.8804823.4961459.501137.20250701.000000144,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 05:11:17,1,0,normal
720,001.8804823.4961459.501137.20250701.000000144,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 07:47:18,1,0,normal
721,001.8805843.2722457.328434.20250701.000000145,1,인천공장,Factory,Aggregation,2025-07-01 17:12:00,1,0,normal
722,001.8805843.2722457.328434.20250701.000000145,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 21:23:45,1,0,normal
723,001.8805843.2722457.328434.20250701.000000145,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 01:17:30,1,0,normal
724,001.8805843.2722457.328434.20250701.000000145,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 09:20:08,1,0,normal
725,001.8805843.2722457.328434.20250701.000000145,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 14:00:31,1,0,normal
726,001.8804823.4202605.828747.20250701.000000146,1,인천공장,Factory,Aggregation,2025-07-01 17:15:00,1,0,normal
727,001.8804823.4202605.828747.20250701.000000146,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 23:47:35,1,0,normal
728,001.8804823.4202605.828747.20250701.000000146,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 03:12:50,1,0,normal
729,001.8804823.4202605.828747.20250701.000000146,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 03:14:39,1,1,jump
730,001.8804823.4202605.828747.20250701.000000146,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 12:35:34,1,0,normal
731,001.8805843.2693083.107200.20250701.000000147,1,인천공장,Factory,Aggregation,2025-07-01 17:18:00,1,0,normal
732,001.8805843.2693083.107200.20250701.000000147,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 03:36:21,1,0,normal
733,001.8805843.2693083.107200.20250701.000000147,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 07:22:01,1,0,normal
734,001.8805843.2693083.107200.20250701.000000147,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 15:18:47,1,0,normal
735,001.8805843.2693083.107200.20250701.000000147,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 23:42:35,1,1,locErr
736,001.8805843.1094420.886796.20250701.000000148,1,인천공장,Factory,Aggregation,2025-07-01 17:21:00,1,0,normal
737,001.8805843.1094420.886796.20250701.000000148,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 23:37:49,1,0,normal
738,001.8805843.1094420.886796.20250701.000000148,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 02:07:09,1,1,epcDup
739,001.8805843.1094420.886796.20250701.000000148,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 08:49:11,1,0,normal
740,001.8805843.1094420.886796.20250701.000000148,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 17:21:29,1,0,normal
741,001.8804823.9548412.626893.20250701.000000149,1,인천공장,Factory,Aggregation,2025-07-01 17:24:00,1,0,normal
742,001.8804823.9548412.626893.20250701.000000149,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 18:24:00,1,0,normal
743,001.8804823.9548412.626893.20250701.000000149,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-01 23:22:43,1,0,normal
744,001.8804823.9548412.626893.20250701.000000149,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 06:31:03,1,0,normal
745,001.8804823.9548412.626893.20250701.000000149,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 14:10:34,1,0,normal
746,001.8804823.2082855.240841.20250701.000000150,1,인천공장,Factory,Aggregation,2025-07-01 17:27:00,1,0,normal
747,001.8804823.2082855.240841.20250701.000000150,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 21:09:32,1,0,normal
748,001.8804823.2082855.240841.20250701.000000150,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-01 21:25:55,1,1,jump
749,001.8804823.2082855.240841.20250701.000000150,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 05:11:17,1,0,normal
750,001.8804823.2082855.240841.20250701.000000150,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 05:11:22,1,1,jump
751,001.8805843.3078028.970526.20250701.000000151,1,인천공장,Factory,Aggregation,2025-07-01 17:30:00,1,0,normal
752,001.8805843.3078028.970526.20250701.000000151,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 02:22:36,1,1,epcDup
753,001.8805843.3078028.970526.20250701.000000151,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 02:22:36,1,1,epcDup
754,001.8805843.3078028.970526.20250701.000000151,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 09:44:56,1,0,normal
755,001.8805843.3078028.970526.20250701.000000151,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 18:17:38,1,0,normal
756,001.8804823.7124775.170762.20250701.000000152,1,인천공장,Factory,Aggregation,2025-07-01 17:33:00,1,0,normal
757,001.8804823.7124775.170762.20250701.000000152,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 00:26:41,1,0,normal
758,001.8804823.7124775.170762.20250701.000000152,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 02:14:13,1,0,normal
759,001.8804823.7124775.170762.20250701.000000152,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 08:32:22,1,0,normal
760,001.8804823.7124775.170762.20250701.000000152,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 09:32:22,1,1,locErr
761,001.8805843.3838022.214714.20250701.000000153,1,인천공장,Factory,Aggregation,2025-07-01 17:36:00,1,0,normal
762,001.8805843.3838022.214714.20250701.000000153,5,인천공장창고,WMS,WMS_Inbound,2025-07-02 01:07:38,1,1,epcDup
763,001.8805843.3838022.214714.20250701.000000153,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 01:07:38,1,1,epcDup
764,001.8805843.3838022.214714.20250701.000000153,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 10:10:51,1,0,normal
765,001.8805843.3838022.214714.20250701.000000153,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 11:10:51,1,0,normal
766,001.8804823.4502432.957167.20250701.000000154,1,인천공장,Factory,Aggregation,2025-07-01 17:39:00,1,0,normal
767,001.8804823.4502432.957167.20250701.000000154,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 20:38:26,1,0,normal
768,001.8804823.4502432.957167.20250701.000000154,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 00:50:40,1,0,normal
769,001.8804823.4502432.957167.20250701.000000154,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 09:42:52,1,0,normal
770,001.8804823.4502432.957167.20250701.000000154,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 12:16:52,1,0,normal
771,001.8804823.9213617.556659.20250701.000000155,1,인천공장,Factory,Aggregation,2025-07-01 17:42:00,1,0,normal
772,001.8804823.9213617.556659.20250701.000000155,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 22:43:06,1,0,normal
773,001.8804823.9213617.556659.20250701.000000155,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 04:48:00,1,0,normal
774,001.8804823.9213617.556659.20250701.000000155,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 13:00:49,1,0,normal
775,001.8804823.9213617.556659.20250701.000000155,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 14:35:52,1,0,normal
776,001.8805843.7696166.629998.20250701.000000156,1,인천공장,Factory,Aggregation,2025-07-01 17:45:00,1,0,normal
777,001.8805843.7696166.629998.20250701.000000156,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 23:17:54,1,0,normal
